1011,5.9,30.3
1012,5.5,24.9
1013,12.6,28.7
1014,0.1,null
1015,9.5,31.1
1016,7.0,32.2
1017,7.8,38.2
1018,11.7,30.0
1019,9.0,40.9
1021,3.6,23.9
1022,0.9,29.9
1023,2.3,30.8
1024,5.5,27.4
1025,7.3,27.4
1026,0.2,47.1
1027,0.2,39.7
1028,0.2,46.3
1031,2.9,25.3
1032,2.6,24.4
1033,5.7,26.2
1034,6.0,28.1
1035,4.3,34.2
1036,0.4,40.9
1037,0.1,null
1041,0.0,null
1042,0.0,null
1043,0.0,null
1044,0.0,null
1045,0.1,null
1046,0.0,null
1047,0.0,null
1051,7.6,28.6
1052,7.2,28.2
1053,9.9,25.9
1054,10.1,33.3
1055,11.1,24.7
1056,11.4,24.9
1057,9.9,25.4
1058,8.8,31.6
1059,3.6,30.0
1060,3.9,41.2
1061,5.7,24.3
1062,4.0,29.0
1063,5.9,24.9
1064,7.5,26.5
1065,5.1,26.6
1066,7.8,35.0
1067,7.4,28.2
1068,8.2,26.3
1069,10.8,28.2
1071,6.8,51.3
1072,8.8,27.0
1073,8.3,26.3
1074,5.0,27.0
1075,5.7,42.4
1076,6.1,32.2
1077,4.7,58.3
1078,8.4,33.6
1079,8.5,28.6
1081,2.8,37.8
1082,5.5,34.0
1083,3.4,32.0
1086,1.5,41.9
1087,6.4,41.5
1091,9.0,27.3
1092,4.7,26.5
1093,4.7,25.1
1094,6.9,25.1
1095,5.7,23.7
1096,1.7,25.0
1097,7.5,26.4
1098,7.3,35.8
1099,0.0,null
1101,0.1,null
1102,11.8,21.9
1103,6.8,25.9
1104,6.2,24.0
1105,0.0,null
1106,8.4,28.0
1107,5.7,27.5
1108,1.7,28.3
1109,0.6,37.0
1111,6.5,31.9
1112,4.3,28.6
1113,1.5,40.0
1114,0.0,null
1115,2.3,35.9
1117,0.0,null
1118,0.0,null
1119,0.0,null
1121,3.9,40.9
1127,0.3,48.1
1131,4.2,32.8
1132,4.3,47.5
1135,3.0,37.5
1141,4.1,39.3
1145,0.1,null
1151,1.1,46.7
1153,0.1,63.4
1154,0.1,null
1156,0.8,38.0
1161,3.4,35.0
1165,1.0,38.0
1171,5.3,41.7
1175,0.4,40.6
1181,8.7,44.8
1182,1.7,44.7
1183,7.1,27.3
1184,0.2,54.7
1185,5.3,34.8
1186,6.4,35.6
1187,6.8,44.5
1188,3.3,39.3
1189,0.2,43.0
1191,3.4,47.9
1211,5.1,27.9
1212,1.8,26.2
1213,2.6,57.5
1214,3.4,33.4
1215,4.5,39.8
1216,4.3,33.2
1217,3.2,56.8
1218,1.8,37.5
1221,4.0,28.0
1222,5.4,30.2
1223,4.6,33.9
1231,3.6,41.7
1241,2.8,40.4
1243,0.6,39.2
1244,0.6,40.9
1251,4.6,50.6
1252,0.1,59.3
1261,4.1,50.5
1271,3.5,38.0
1272,2.5,57.0
1273,4.0,34.6
1274,3.0,34.3
1275,0.9,35.9
1276,3.0,34.6
1277,0.9,44.8
1309,0.0,null
1311,2.0,35.5
1312,2.9,37.3
1313,1.8,36.2
1314,2.8,27.5
1315,1.9,27.9
1316,1.7,40.5
1317,1.8,30.8
1318,3.5,36.6
1319,2.0,45.5
1321,3.5,38.8
1322,0.0,null
1323,2.7,33.9
1324,4.6,28.0
1325,4.4,36.3
1326,4.5,36.7
1328,3.8,36.8
1329,0.0,null
1331,0.1,null
1332,0.0,null
1333,5.2,32.4
1334,0.8,25.6
1335,4.6,36.5
1336,2.9,37.8
1338,4.0,34.9
1339,4.4,36.4
1341,0.0,null
1343,0.5,64.3
1349,0.1,null
1351,0.8,40.1
1352,0.7,33.9
1353,2.3,25.3
1354,1.4,24.9
1355,1.2,31.3
1356,1.2,32.7
1357,1.7,30.5
1358,0.2,79.7
1359,0.6,58.2
1361,0.1,null
1363,3.7,33.2
1381,2.3,38.4
1382,4.6,32.8
1383,1.6,38.1
1391,3.0,51.3
1393,0.6,45.1
1394,2.1,40.7
1396,0.6,50.5
1398,1.5,38.5
1399,1.2,47.6
1401,1.9,56.5
1402,4.0,40.1
1403,4.5,31.6
1404,1.8,34.4
1405,1.1,65.1
1406,1.4,55.8
1411,4.3,44.0
1412,2.9,56.6
1421,2.6,34.9
1422,5.6,36.1
1423,2.3,45.0
1424,1.6,42.2
1426,0.4,47.6
1427,0.4,40.4
1428,0.0,null
1431,5.2,38.5
1432,3.7,44.2
1433,3.6,40.8
1435,1.7,37.8
1436,0.2,37.8
1437,0.0,null
1438,0.1,null
1441,6.6,32.8
1442,3.4,28.6
1443,3.5,27.2
1444,3.3,32.6
1445,4.2,31.5
1446,2.2,34.4
1447,5.1,40.9
1448,6.6,40.2
1451,0.2,50.2
1452,0.8,41.7
1454,0.2,48.5
1456,0.7,43.6
1458,0.1,null
1461,1.2,42.2
1462,1.8,38.5
1463,0.2,50.2
1464,0.3,43.2
1471,0.3,45.4
1472,0.3,44.0
1473,0.3,42.6
1474,1.3,38.3
1475,0.2,42.3
1476,0.0,null
1477,0.1,null
1481,0.0,null
1482,0.1,null
1483,1.7,38.0
1484,0.3,39.2
1485,0.0,null
1486,0.3,40.0
1487,0.1,34.5
1488,0.1,null
1489,0.1,null
1501,3.0,29.4
1502,4.1,28.1
1503,4.9,28.9
1504,3.3,27.5
1505,2.8,27.9
1506,5.9,32.9
1507,5.0,37.1
1508,2.2,27.7
1509,3.0,34.5
1511,3.8,39.5
1521,5.3,29.1
1525,0.2,38.8
1531,5.4,36.0
1534,0.2,39.6
1536,0.1,46.7
1541,4.9,36.2
1544,3.8,34.3
1546,0.3,43.7
1551,1.9,40.2
1561,3.9,30.0
1562,3.9,37.7
1566,5.3,38.5
1567,3.2,41.7
1601,3.6,32.3
1602,4.6,32.6
1606,1.8,36.4
1607,0.6,38.0
1608,0.6,39.2
1609,0.0,null
1611,4.2,35.1
1613,3.8,34.1
1614,0.9,36.3
1616,3.2,36.0
1617,0.7,38.6
1619,2.7,35.4
1621,3.0,33.5
1622,3.6,29.6
1623,1.2,34.5
1624,2.4,31.8
1625,4.3,33.9
1627,0.0,null
1628,8.9,34.1
1631,0.2,39.1
1633,1.4,37.0
1634,0.2,36.1
1636,0.5,35.7
1641,0.4,34.2
1642,0.0,null
1643,0.2,42.5
1645,1.1,39.2
1646,0.0,null
1647,1.0,38.4
1648,1.2,35.3
1652,0.2,39.9
1654,0.3,41.0
1655,0.4,35.8
1657,0.9,36.0
1658,0.1,null
1661,0.2,43.0
1662,0.1,32.5
1663,0.0,null
1671,3.7,31.3
1674,0.8,35.0
1676,0.4,39.9
1678,0.4,39.7
1679,1.0,34.7
1681,0.1,null
1682,0.1,null
1683,0.1,null
1684,0.2,37.0
1685,0.2,41.2
1686,0.0,null
1687,2.1,39.8
1688,0.9,36.7
1689,6.5,34.4
1691,0.3,40.9
1692,0.0,null
1693,3.1,35.0
1695,1.9,39.6
1696,0.6,42.3
1697,0.4,39.3
1701,3.4,35.0
1702,3.5,33.9
1703,5.7,32.0
1704,2.8,38.7
1705,6.3,37.5
1706,0.1,null
1711,0.7,37.7
1713,2.3,36.9
1715,1.5,36.8
1716,0.9,36.9
1718,1.7,36.8
1719,0.2,38.0
1721,2.0,41.4
1722,2.5,38.6
1723,2.3,33.5
1724,1.6,37.0
1731,1.3,35.8
1732,0.3,35.7
1733,1.4,35.8
1734,0.2,43.7
1735,0.8,37.0
1736,0.1,47.8
1738,1.0,38.5
1741,5.4,32.9
1742,2.9,35.5
1744,0.8,38.1
1746,0.7,35.6
1747,1.5,36.5
1749,2.5,39.2
1751,0.8,38.5
1752,0.3,39.6
1753,0.3,31.8
1754,0.3,35.7
1755,0.7,34.5
1756,1.0,34.6
1757,0.3,35.7
1759,1.1,34.4
1761,3.4,34.4
1764,1.5,36.3
1766,1.0,35.3
1767,0.4,34.7
1768,0.4,37.3
1769,0.1,null
1771,2.6,34.6
1773,0.2,29.2
1774,0.8,37.7
1775,1.6,36.3
1777,2.3,32.8
1778,0.4,37.9
1779,1.0,34.8
1781,4.7,26.9
1782,5.2,29.5
1783,1.6,27.4
1784,4.2,28.9
1785,4.7,29.9
1786,0.1,null
1787,0.7,34.6
1788,5.1,36.9
1789,0.2,42.1
1791,3.3,30.6
1792,0.5,36.6
1793,0.2,37.4
1794,0.6,34.8
1795,0.5,33.4
1796,0.6,32.7
1797,0.4,34.7
1811,2.9,30.0
1812,0.1,33.6
1813,3.9,27.1
1814,4.4,31.6
1815,3.5,34.5
1816,4.4,29.0
1817,1.5,38.2
1821,0.6,29.2
1822,1.6,43.2
1823,3.1,33.0
1824,3.6,31.0
1825,4.5,29.5
1826,3.0,32.6
1827,4.7,34.7
1829,1.8,38.1
1831,1.1,34.4
1832,0.1,39.5
1834,2.4,38.2
1841,0.8,36.0
1842,0.2,43.0
1843,0.3,44.2
1844,0.1,null
1846,0.2,41.5
1847,0.1,null
1851,5.2,41.0
1852,4.5,39.4
1853,0.1,null
1861,3.0,46.1
1862,2.7,36.5
1865,0.2,41.5
1871,2.1,39.2
1873,0.7,38.0
1901,6.1,38.5
1902,3.8,41.6
1906,2.8,42.5
1911,5.5,39.2
1921,2.0,40.1
1931,2.3,33.1
1934,1.6,39.8
1935,1.1,37.1
1941,2.0,26.3
1942,1.0,40.8
1943,2.2,35.0
1944,3.3,31.0
1945,3.0,30.9
1946,2.0,27.9
1947,1.6,29.9
1948,1.9,43.8
1949,1.0,34.7
1951,2.4,28.9
1961,0.6,29.5
1962,3.5,29.9
1963,2.4,38.6
1964,3.2,35.0
1965,2.4,43.7
1966,2.5,28.0
1967,1.8,43.6
1968,0.1,46.4
1969,0.4,41.6
1971,4.0,31.6
1972,3.8,28.6
1973,2.6,30.1
1974,3.0,29.1
1975,1.3,26.2
1976,0.2,28.6
1981,0.9,45.0
1985,1.2,49.4
1991,5.3,40.7
1992,0.8,41.8
2011,7.9,31.9
2012,5.9,44.5
2013,4.0,34.9
2014,3.3,37.9
2015,2.5,41.3
2019,0.1,null
2021,4.8,28.4
2022,3.7,33.7
2023,5.2,42.6
2024,3.9,39.0
2025,4.6,31.7
2026,2.4,34.4
2031,0.7,39.1
2032,4.0,28.8
2033,5.7,28.3
2034,5.0,28.1
2035,2.8,28.0
2036,3.7,32.5
2037,3.8,27.6
2041,3.7,30.7
2042,4.0,33.7
2051,1.6,60.2
2061,2.8,54.3
2063,0.3,37.1
2064,1.1,41.4
2065,0.1,41.3
2071,3.0,40.4
2082,1.4,50.2
2101,3.5,43.1
2102,2.0,59.3
2103,1.4,44.8
2104,1.6,41.1
2105,1.8,40.9
2106,1.2,56.4
2111,1.8,73.4
2114,1.0,39.8
2116,0.4,54.5
2121,2.2,44.7
2131,4.5,39.3
2132,5.4,33.4
2133,3.4,38.0
2134,10.9,40.5
2135,5.9,40.6
2136,0.7,42.0
2141,1.9,44.5
2142,0.4,41.1
2143,0.1,null
2144,0.4,40.9
2151,6.0,41.4
2152,4.5,43.0
2153,1.4,34.3
2154,0.1,40.8
2155,0.0,null
2156,0.2,41.8
2157,0.5,37.1
2158,0.2,35.8
2159,0.2,44.6
2161,5.4,35.6
2162,3.1,38.0
2163,1.3,37.7
2165,1.3,41.7
2171,4.3,39.2
2172,2.4,37.6
2181,4.0,35.6
2182,5.1,37.1
2191,0.8,36.3
2201,5.5,38.2
2202,3.8,39.1
2203,1.7,35.6
2204,0.3,35.9
2211,5.9,36.4
2215,5.6,44.6
2221,5.6,33.8
2222,0.0,null
2223,2.4,37.3
2224,3.8,34.5
2225,5.3,36.9
2231,5.6,39.3
2235,1.8,41.3
2241,4.4,37.2
2242,3.8,48.4
2243,1.2,97.3
2244,0.7,98.2
2245,0.9,46.3
2251,4.8,40.8
2252,2.1,45.8
2253,3.5,41.5
2254,0.3,50.5
2261,2.3,40.8
2262,1.8,25.8
2263,2.7,27.6
2264,3.7,40.6
2265,2.0,41.1
2266,2.7,35.5
2267,0.2,72.1
2271,3.0,50.5
2272,3.7,42.1
2273,5.4,28.9
2274,5.7,33.5
2275,1.8,49.9
2281,1.9,44.2
2282,5.2,31.3
2283,3.0,29.6
2284,2.7,26.9
2285,3.6,36.7
2286,3.8,32.4
2287,2.1,28.2
2288,0.5,38.9
2289,0.7,42.3
2291,5.1,36.2
2292,1.1,43.5
2295,1.5,37.8
2311,6.9,23.6
2312,9.3,21.2
2313,5.8,38.0
2314,2.7,40.9
2315,4.2,25.6
2316,4.6,27.4
2317,4.8,36.3
2318,1.3,46.6
2321,4.7,27.1
2322,0.1,18.7
2323,0.1,null
2324,5.3,26.4
2331,4.7,37.9
2332,4.9,30.8
2333,1.5,21.2
2334,1.0,42.8
2341,4.1,49.9
2342,0.7,42.8
2343,5.1,41.9
2351,2.1,45.0
2352,3.9,33.8
2353,5.8,40.0
2355,0.7,39.2
2361,2.1,43.2
2362,0.1,null
2371,3.1,38.7
2374,0.3,44.5
2375,0.6,39.4
2376,0.3,42.1
2377,1.6,39.2
2381,2.1,41.5
2382,1.0,40.7
2391,2.2,41.1
2394,2.3,37.3
2396,1.7,40.2
2401,4.1,37.1
2402,6.1,33.0
2403,4.4,35.1
2404,2.2,28.8
2405,3.3,36.3
2406,3.8,35.2
2407,0.3,40.8
2408,5.9,44.5
2409,0.0,null
2411,7.0,38.7
2412,0.1,null
2415,0.7,45.8
2421,3.5,40.1
2431,0.7,39.9
2432,0.1,null
2435,1.2,38.8
2441,1.3,39.8
2445,0.5,43.4
2451,1.9,39.5
2461,3.6,39.7
2465,0.5,43.8
2471,0.6,41.8
2481,1.4,41.1
2491,0.1,55.1
2492,4.4,44.2
2493,2.6,43.3
2495,0.1,null
2496,3.9,43.4
2497,3.7,39.8
2498,1.8,48.0
2511,2.3,27.2
2512,7.3,23.7
2513,4.1,28.6
2514,1.9,42.0
2515,5.7,23.0
2516,4.3,20.1
2517,4.4,40.1
2518,5.6,30.1
2521,4.1,21.0
2522,5.8,23.4
2523,2.4,24.9
2524,2.9,25.4
2525,6.1,23.7
2526,5.3,22.5
2531,4.3,22.5
2532,2.8,20.6
2533,3.7,21.7
2541,4.1,21.9
2542,4.4,25.0
2543,3.0,25.1
2544,5.3,23.8
2545,5.4,27.2
2546,2.8,29.1
2547,3.8,27.6
2548,7.4,41.3
2551,5.5,29.4
2552,6.9,33.2
2553,3.7,34.1
2554,0.8,46.3
2555,5.1,31.0
2561,2.7,30.5
2562,5.8,24.3
2563,5.3,28.2
2564,5.1,37.5
2565,5.9,34.3
2566,2.7,53.6
2571,4.6,22.7
2572,3.6,24.6
2573,4.5,25.0
2574,3.4,26.5
2581,1.4,37.7
2582,3.8,48.9
2583,5.2,28.1
2584,3.3,30.8
2585,3.2,50.7
2586,4.0,31.7
2587,3.7,38.8
2591,3.7,26.1
2592,3.8,25.5
2593,4.8,31.8
2594,0.8,51.5
2595,3.7,33.8
2596,3.0,58.2
2597,3.8,51.9
2611,7.4,26.0
2612,5.0,26.1
2613,7.4,25.9
2614,4.7,36.2
2616,0.0,null
2622,3.7,34.8
2623,3.0,31.2
2624,6.4,23.4
2625,6.8,25.8
2626,0.0,null
2627,0.6,37.2
2628,6.1,22.3
2629,0.1,26.7
2631,5.4,45.3
2632,1.3,41.5
2635,3.0,42.2
2636,1.7,42.4
2641,5.3,37.8
2642,2.8,47.4
2643,1.0,33.8
2645,3.5,44.2
2651,7.0,42.8
2652,3.6,46.2
2661,5.0,46.2
2662,1.6,42.2
2665,4.4,42.7
2671,5.8,35.0
2672,1.7,41.7
2673,0.8,46.4
2675,3.0,37.0
2676,1.9,33.4
2678,4.7,38.8
2681,5.7,37.0
2684,0.2,30.8
2685,2.6,34.4
2691,5.9,35.2
2692,1.3,39.6
2693,0.4,41.9
2694,1.1,42.9
2711,2.3,29.6
2712,2.5,32.1
2713,3.2,30.5
2715,2.7,27.8
2716,4.5,32.8
2717,3.4,30.8
2718,3.7,39.4
2719,4.9,43.9
2721,3.8,41.1
2722,3.0,25.6
2723,1.7,34.0
2724,3.2,35.2
2725,2.6,43.0
2726,2.8,35.8
2727,2.2,35.8
2728,3.6,41.3
2729,3.9,40.4
2731,1.3,39.9
2735,0.0,null
2741,4.4,35.8
2742,3.4,35.7
2743,2.7,43.4
2751,1.2,41.9
2752,0.2,39.4
2761,2.7,39.8
2771,6.3,37.3
2801,4.0,31.6
2802,4.2,28.4
2803,4.2,36.7
2804,5.4,36.4
2805,4.5,34.5
2806,4.3,32.4
2807,4.2,39.4
2808,0.2,43.8
2809,0.0,null
2811,4.1,44.4
2821,1.9,40.0
2825,0.6,47.5
2831,1.0,37.4
2841,3.3,38.3
2851,1.7,38.5
2855,0.2,43.1
2861,2.7,39.0
2865,0.7,35.8
2871,5.2,34.8
2901,3.8,44.7
2902,3.8,33.5
2903,4.1,29.0
2904,3.5,38.8
2905,3.1,28.7
2906,2.6,31.8
2907,6.6,32.0
2908,1.5,34.5
2909,1.0,44.3
2911,2.5,46.2
2912,2.9,38.6
2913,0.2,42.5
2914,3.4,39.1
2921,0.8,42.5
2922,2.9,33.1
2923,2.6,35.0
2924,1.7,40.4
2925,2.8,39.9
2926,1.0,44.0
2931,2.8,36.2
2935,2.2,39.4
2941,3.2,38.1
2951,4.2,34.3
2952,0.3,48.9
2953,2.4,33.7
2954,1.0,43.8
2957,3.1,37.6
2959,0.9,42.1
2961,0.3,38.4
2964,1.6,40.1
2965,0.6,34.5
2967,0.6,39.9
2968,0.0,null
2969,0.8,44.7
2971,1.0,41.0
2973,0.4,43.3
2974,0.5,42.1
2975,0.3,48.0
2977,0.3,44.9
2981,1.5,31.1
2982,3.1,27.6
2983,3.9,35.3
2984,1.2,42.7
2985,2.1,33.2
2986,3.5,37.6
2987,3.6,32.1
2988,1.2,44.3
2989,0.3,40.8
2991,5.0,40.6
2992,5.5,41.7
2993,5.5,43.3
2994,2.3,43.5
2995,1.6,39.3
3011,8.8,31.0
3012,3.0,27.2
3013,0.6,32.7
3014,3.8,21.5
3015,1.5,26.5
3016,0.9,39.8
3021,6.2,24.8
3022,4.7,23.8
3023,4.5,25.0
3024,4.8,25.7
3025,3.3,23.0
3026,3.4,21.3
3027,4.5,24.9
3028,4.1,22.8
3029,1.5,23.2
3031,4.5,23.9
3032,3.4,25.4
3033,2.5,26.0
3034,5.5,22.1
3035,3.5,22.1
3036,3.7,23.1
3037,3.8,28.5
3038,4.8,24.2
3039,5.6,32.4
3041,0.0,null
3042,3.9,25.5
3043,3.3,33.0
3044,0.1,null
3045,0.6,47.9
3046,0.1,41.6
3047,0.0,null
3051,3.7,36.4
3052,2.7,28.4
3053,4.9,32.4
3054,3.7,42.3
3055,3.2,56.1
3056,1.3,47.5
3059,4.3,47.1
3061,8.2,25.3
3062,3.6,48.0
3063,5.1,26.8
3064,0.7,34.2
3065,3.5,48.9
3066,5.2,32.5
3067,10.8,27.8
3068,10.2,30.1
3069,9.5,31.5
3071,9.0,28.6
3072,6.8,25.9
3073,6.3,22.4
3074,5.0,23.4
3075,6.5,24.7
3076,6.6,25.8
3077,7.5,31.2
3078,5.7,26.3
3079,7.6,27.6
3081,5.8,21.8
3082,5.4,24.8
3083,6.9,23.3
3084,1.0,25.0
3085,6.1,24.9
3086,5.4,24.8
3087,0.9,26.4
3088,0.0,null
3089,0.7,27.8
3111,2.4,31.5
3112,5.5,25.4
3113,0.0,null
3114,2.9,27.7
3115,0.0,null
3116,1.3,44.6
3117,4.0,29.4
3118,2.2,25.9
3119,4.4,26.7
3121,1.4,37.8
3122,4.5,25.9
3123,3.3,35.2
3124,3.1,46.5
3125,0.1,35.7
3131,7.4,29.1
3132,5.9,27.8
3133,0.6,24.6
3134,3.2,32.7
3135,5.1,34.1
3136,5.0,29.7
3137,6.0,37.0
3138,0.0,null
3141,3.2,29.8
3142,2.5,32.9
3143,1.1,35.4
3144,2.8,32.4
3145,2.6,35.5
3146,2.0,42.4
3147,0.0,null
3151,4.6,35.0
3155,2.6,43.4
3161,3.6,41.6
3162,2.7,44.6
3171,2.4,41.9
3172,0.3,43.7
3176,1.0,48.6
3181,5.6,34.2
3191,4.3,34.5
3192,5.8,28.7
3193,2.8,30.0
3194,2.6,32.7
3195,2.1,33.3
3197,0.0,null
3198,0.0,null
3201,6.2,30.9
3202,3.6,29.1
3203,1.7,30.1
3204,3.5,31.7
3205,3.4,36.7
3206,4.5,31.4
3207,6.5,41.6
3208,2.8,34.2
3209,0.6,42.1
3211,0.8,38.9
3212,0.2,38.3
3214,2.2,40.4
3216,0.5,40.3
3218,1.0,40.1
3221,2.4,35.4
3222,1.8,33.3
3223,5.5,43.2
3224,3.7,33.7
3225,3.6,32.8
3227,0.5,37.9
3231,1.6,38.4
3232,4.0,38.6
3233,3.3,44.5
3234,0.2,41.7
3235,2.8,41.2
3237,0.7,40.7
3238,0.8,40.8
3241,2.8,35.9
3243,0.6,37.3
3244,1.0,35.1
3245,3.0,36.6
3247,2.1,37.6
3248,0.9,37.5
3249,0.5,35.0
3251,1.5,36.2
3252,0.9,45.3
3253,2.2,40.0
3255,2.0,35.6
3256,0.5,35.2
3257,1.1,34.9
3258,0.7,36.4
3261,4.0,39.4
3262,3.8,37.5
3263,1.9,42.9
3264,1.4,41.6
3265,0.6,39.5
3267,0.8,38.2
3271,1.8,47.1
3273,0.9,39.8
3274,1.5,38.9
3281,3.7,39.3
3284,1.5,38.3
3286,1.7,39.5
3291,3.3,38.4
3292,0.2,36.1
3293,0.2,34.0
3295,3.7,36.7
3297,2.9,36.6
3299,1.4,42.9
3311,8.4,31.0
3312,5.1,31.9
3313,2.7,26.6
3314,7.2,27.6
3315,7.7,39.0
3316,0.3,39.6
3317,7.5,25.9
3318,2.9,27.8
3319,4.2,40.3
3328,7.0,35.7
3329,0.8,59.7
3331,4.9,31.5
3332,4.5,34.5
